OUT_ID	BH.001	BH.002	BH.003	BH.004	BH.005	BH.006	BH.007	BH.008	CUC.001	CUC.002	CUC.003	CUC.004	CUC.005	CUC.006	CUC.007	CUC.008	FC.001	FC.002	FC.003	FC.004	FC.005	FC.006	FC.007	FC.008	FH.001	FH.002	FH.003	FH.004	FH.005	FH.006	FH.007	FH.008	FOC.001	FOC.002	FOC.003	HC.001	HC.002	HC.003	HC.004	HC.005	HC.006	HC.007	HC.008	HC.009	Hos.001	Hos.002	Hos.003	Hos.004	Hos.005	Hos.006	Hos.007	Hos.008	MLC.001	MLC.002	MLC.003	MLC.004	MLC.005	MLC.006	MLC.007	MLC.008	MLLH.001	MLLH.002	MLLH.003	MLLH.004	MLLH.005	MLLH.006	MLLH.007	MLLH.008	PLLC.001	PLLC.002	PLLC.003	PLLC.004	PLLC.005	PLLC.006	PLLC.007	PLLC.008	PWH.001	PWH.002	PWH.003	PWH.004	PWH.005	PWH.006	SCU.001	SCU.002	SCU.003	SCU.004	SCU.005	SCU.006	SCU.007	SCU.008	taxonomy
ASV_1488	1	2	0	0	1	0	3	4	5	0	2	7	3	0	0	3	1	0	1	0	10	3	0	0	0	2	3	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	3	0	1	0	1	0	0	7	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	5	1	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-005
ASV_1489	0	3	0	0	2	5	0	0	5	8	2	1	0	3	0	0	1	0	0	0	0	0	0	8	0	2	1	0	11	0	0	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	5	0	16	0	0	1	0	0	0	0	0	3	3	0	1	1	1	0	1	2	0	0	0	0	1	0	11	0	0	1	0	0	0	1	0	1	1	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus_1
ASV_1490	0	0	4	0	2	3	2	8	4	4	0	1	1	1	1	1	3	0	2	0	0	1	0	3	1	1	2	0	2	1	1	0	1	2	0	0	0	0	0	0	0	0	1	0	3	2	1	2	0	0	2	1	1	4	1	1	0	0	5	0	0	4	1	2	0	2	0	2	2	0	0	0	0	1	2	3	3	6	0	3	1	0	4	1	5	2	1	0	3	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae_R-7_group
ASV_1491	0	3	2	0	2	1	0	0	5	5	1	1	0	9	2	2	2	0	1	0	0	0	0	7	0	0	2	1	2	0	5	2	0	2	1	0	0	0	0	0	0	0	0	0	0	6	1	1	0	2	4	2	0	1	1	1	0	1	0	0	0	1	0	0	0	2	3	3	1	1	3	2	1	3	2	2	0	0	0	0	0	0	4	6	4	1	8	9	3	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010
ASV_1492	1	4	0	0	5	1	1	6	1	0	14	3	4	2	3	0	3	0	0	14	2	0	0	1	2	2	1	0	0	2	0	0	6	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	2	0	0	0	0	0	1	0	0	2	3	2	4	2	0	0	3	1	4	1	0	0	0	0	0	0	1	5	1	2	1	3	2	2	Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Unassigned
ASV_1493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	6	16	13	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1494	7	12	0	5	7	10	9	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	3	10	3	0	20	2	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;dgA-11_gut_group
ASV_1495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	57	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-013
ASV_1496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	1	6	0	0	0	0	0	0	1	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-001
ASV_1497	9	15	1	3	4	6	6	0	6	1	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	4	16	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	9	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	10	1	4	13	2	0	12	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;dgA-11_gut_group
ASV_1498	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	0	0	6	3	0	41	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	15	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Solobacterium
ASV_1499	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	7	0	21	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Unassigned
ASV_1500	1	1	0	0	1	0	0	0	4	7	31	0	0	5	0	0	3	0	0	0	0	0	0	8	0	2	0	0	7	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	6	0	18	1	9	1	2	0	0	0	0	0	0	2	4	0	0	0	2	1	7	0	0	0	0	0	1	0	1	1	0	0	3	0	1	1	0	0	1	0	0	1	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Unassigned;Unassigned
ASV_1501	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	1	10	1	0	2	0	0	1	0	0	0	0	0	0	0	8	0	3	1	4	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
ASV_1502	0	0	0	0	0	0	0	1	0	0	1	10	12	0	1	3	0	0	2	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Candidatus_Saccharimonas
ASV_1503	25	7	0	0	10	11	4	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	4	0	33	0	0	0	0	0	0	0	0	0	0	0	19	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	12	5	6	1	6	2	1	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Unassigned
ASV_1504	5	4	2	0	1	2	7	25	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	3	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	3	8	1	0	1	4	0	1	0	1	0	2	0	4	1	1	0	5	3	0	0	2	1	0	0	6	8	4	0	2	1	3	3	0	1	2	1	0	1	2	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium_5
ASV_1505	2	9	0	9	1	3	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	3	0	2	0	0	5	8	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	13	0	0	0	0	14	4	0	0	0	0	0	0	0	0	5	1	1	1	14	1	1	2	0	1	0	0	0	0	0	0	0	0	12	1	1	0	1	12	21	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Caproiciproducens
ASV_1506	2	3	0	2	2	2	5	0	22	12	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	21	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	11	4	2	6	4	3	9	2	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
ASV_1507	3	2	1	2	5	1	1	1	5	8	3	2	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	1	2	5	0	0	0	0	0	0	0	0	0	0	1	3	4	0	1	0	12	1	3	4	4	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	4	0	0	0	2	1	1	4	2	2	1	0	4	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1508	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9	6	2	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	12	0	16	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Howardella
ASV_1509	0	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	5	3	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Unassigned;Unassigned
ASV_1510	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	97	0	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014
ASV_1511	0	0	2	0	0	0	1	0	0	1	2	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	2	2	0	0	0	2	0	0	0	0	15	0	9	0	0	0	4	0	0	0	1	1	2	2	0	2	0	3	0	3	1	0	0	6	1	3	4	2	2	1	4	0	4	3	2	1	3	5	0	4	1	1	0	1	1	1	1	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1512	0	0	0	0	1	0	0	0	3	9	41	0	0	0	1	0	8	0	1	0	0	0	0	12	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	16	0	7	2	2	1	0	0	0	1	0	0	8	0	0	0	1	2	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Unassigned;Unassigned
ASV_1513	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	13	4	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	8	0	14	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;Unassigned
ASV_1514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	7	0	51	0	0	0	0	2	0	0	0	0	3	13	0	1	5	0	20	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema_2
ASV_1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	5	14	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Unassigned
ASV_1516	1	6	0	0	1	1	0	0	2	2	0	0	0	0	1	0	2	0	0	0	0	0	0	1	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	2	0	2	4	0	3	0	8	0	3	0	0	0	0	0	3	0	8	3	2	1	0	0	4	0	0	0	0	0	0	0	0	14	6	3	8	5	3	14	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1517	6	6	1	2	2	3	2	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	16	3	5	0	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	9	2	0	0	2	1	1	2	3	6	3	0	0	0	1	0	0	0	0	0	7	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	3	9	4	6	1	1	7	Bacteria;Firmicutes;Clostridia;Clostridiales;Unassigned;Unassigned
ASV_1518	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	99	0	0	0	0	0	1	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
ASV_1519	2	1	1	3	1	1	0	0	1	0	0	0	0	6	6	0	0	0	6	0	0	0	5	0	0	0	3	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	2	3	0	0	7	1	1	0	1	0	2	0	0	0	1	4	2	0	0	3	2	1	0	8	2	2	1	0	0	0	0	0	0	13	3	2	2	6	4	0	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010
ASV_1520	6	21	0	5	7	2	17	0	0	6	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	1	4	4	0	6	0	0	0	2	25	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1521	2	2	1	4	4	3	0	3	1	5	2	1	2	0	1	0	0	3	0	0	0	0	4	1	2	1	1	1	1	0	0	3	7	3	6	0	0	0	0	0	0	0	5	0	7	0	4	0	0	2	0	0	5	5	0	3	0	0	0	2	0	3	3	2	1	1	1	2	0	0	0	0	0	3	0	5	0	0	0	0	0	0	1	2	2	3	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Candidatus_Soleaferrea
ASV_1522	0	0	6	1	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	2	1	0	0	1	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	1	0	0	0	6	0	1	1	6	1	0	1	2	0	1	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pygmaiobacter
ASV_1523	0	3	0	0	4	1	2	0	0	1	0	0	0	0	1	0	3	2	0	0	0	1	4	1	3	0	0	4	0	0	7	2	2	5	6	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	2	3	0	5	0	4	0	2	1	1	1	0	0	0	5	1	5	1	0	1	1	1	3	0	1	0	0	0	0	0	0	0	0	2	2	0	0	8	1	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
ASV_1524	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	2	1	1	25	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria;Cyanobacteria;Melainabacteria;Gastranaerophilales;Unassigned;Unassigned
ASV_1525	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	2	0	0	2	0	0	0	9	0	0	0	3	0	0	6	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	1	3	0	0	0	0	2	1	0	1	0	4	11	1	4	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1526	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	12	8	13	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	9	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Unassigned
ASV_1527	3	4	2	1	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	7	5	0	0	0	6	7	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	2	5	0	0	0	0	1	4	15	0	1	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	14	0	0	1	7	0	0	1	0	Bacteria;Tenericutes;Mollicutes;Mollicutes_RF39;Unassigned;Unassigned
ASV_1528	0	2	0	3	2	4	1	0	2	7	4	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	4	4	11	7	0	0	0	0	0	1	0	0	0	0	1	0	1	0	5	0	4	5	2	1	0	0	0	0	0	1	10	0	0	0	1	4	1	2	0	0	5	0	3	0	0	0	6	0	0	0	0	3	2	2	11	3	0	11	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1529	0	0	0	0	0	0	1	2	0	0	0	2	18	0	0	0	0	2	0	50	5	3	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;Family_XIII_AD3011_group
ASV_1530	0	0	0	0	0	0	0	0	1	6	0	0	0	0	3	2	1	0	0	1	0	1	20	2	0	4	0	1	0	0	15	5	1	1	12	0	0	0	0	1	0	0	0	0	0	2	1	0	0	1	0	3	3	2	0	1	0	0	0	2	0	0	0	1	0	0	0	3	2	1	0	1	0	12	0	8	0	0	0	0	0	0	4	4	0	0	6	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Unassigned;Unassigned
ASV_1531	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	6	4	0	0	0	0	0	4	2	1	1	0	2	2	0	7	1	0	0	0	0	0	0	0	0	1	0	1	0	0	5	3	1	0	0	8	3	6	5	0	1	0	3	0	1	0	0	0	1	2	4	1	2	5	0	2	3	7	4	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma
ASV_1532	14	1	0	2	5	5	0	3	3	2	4	0	0	5	0	1	1	0	0	0	0	0	0	2	0	0	3	0	4	0	0	0	2	2	9	0	0	0	0	0	0	0	0	0	0	6	1	8	0	4	1	7	0	0	2	1	0	0	0	0	1	1	0	0	1	2	3	1	1	0	0	1	0	1	0	4	0	0	0	0	0	0	4	3	5	2	5	0	4	2	Bacteria;Firmicutes;Clostridia;Clostridiales;Unassigned;Unassigned
ASV_1533	2	8	8	4	2	2	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	4	0	0	1	0	2	0	0	1	4	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	1	0	3	4	0	2	0	0	1	0	0	3	0	0	5	4	1	2	0	0	0	2	0	3	0	2	0	1	0	0	9	6	4	12	6	4	1	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1534	2	2	0	1	3	1	5	0	6	5	3	0	1	0	1	0	2	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	3	5	0	0	0	0	0	0	1	0	0	1	6	1	1	0	3	0	1	0	3	2	5	0	0	0	2	0	0	0	0	0	3	3	5	3	2	1	0	3	2	6	4	0	2	0	3	1	0	7	4	0	2	0	1	5	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Unassigned;Unassigned
ASV_1535	0	3	1	0	0	0	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	1	0	0	3	1	0	1	0	0	0	10	0	1	0	2	0	0	1	1	0	0	0	0	0	0	15	0	0	3	0	7	0	1	0	2	4	0	1	12	Bacteria;Cyanobacteria;Melainabacteria;Gastranaerophilales;Unassigned;Unassigned
ASV_1536	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	67	0	9	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Melainabacteria;Gastranaerophilales;Unassigned;Unassigned
ASV_1537	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	2	8	4	3	5	0	0	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	2	0	0	0	4	0	1	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Tenericutes;Mollicutes;Mollicutes_RF39;Unassigned;Unassigned
ASV_1538	0	0	0	0	0	0	0	0	1	0	0	2	3	0	2	0	0	6	6	22	0	5	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	12	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Syntrophococcus
ASV_1539	1	8	0	7	0	3	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	1	5	1	0	0	3	0	0	0	11	1	0	0	2	1	0	0	1	0	8	4	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	4	0	1	0	0	0	18	1	3	0	11	0	0	4	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-013
ASV_1540	9	3	0	0	1	2	0	0	2	5	1	0	0	10	10	0	0	0	0	0	0	1	14	1	0	0	0	0	0	0	4	4	0	3	1	0	0	0	0	0	0	0	0	0	0	8	0	2	0	5	1	0	3	3	2	1	0	6	0	0	0	0	0	0	2	1	0	2	2	0	2	13	2	0	0	4	0	0	0	0	0	0	0	0	4	1	2	0	1	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
ASV_1541	6	3	0	18	13	2	4	0	14	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	3	1	5	0	0	0	0	0	0	0	0	0	0	0	3	17	0	0	0	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	8	0	15	3	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1542	0	1	0	1	1	5	0	62	3	2	0	3	8	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	8	Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae_R-7_group
ASV_1543	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	4	7	9	13	3	0	0	0	1	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	11	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Unassigned
ASV_1544	13	9	0	3	3	2	8	1	0	7	1	0	0	2	0	0	3	0	0	0	0	0	0	2	0	0	1	0	3	0	0	0	8	3	9	0	0	0	0	0	0	0	0	0	1	3	0	3	0	5	0	3	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	2	6	3	0	7	2	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-013
